,File,N,D,N_min,N_maj,IR,Z,CL_min,CL_maj,Accuracy,Sensitivity,Specificity,F1,G-mean,AUC,Balanced Accuracy
83,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_1_3-R_0_extra_info.dat.json,600,4,100,500,5.0,32,1,3,0.7338888889,0.1466666667,0.8513333333,0.1545044061,0.3521111167,0.0,0.499
84,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_2_1-R_0_extra_info.dat.json,600,4,100,500,5.0,32,2,1,0.4238888889,0.08,0.4926666667,0.0443636159,0.192778256,0.3333333333,0.2863333333
85,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_2_2-R_0_extra_info.dat.json,600,4,100,500,5.0,32,2,2,0.6900000000000001,0.05,0.8180000000000001,0.0514705882,0.2001685928,0.0,0.434
86,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_2_3-R_0_extra_info.dat.json,600,4,100,500,5.0,32,2,3,0.7244444444,0.27,0.8153333333,0.2476190476,0.468243653,0.1666666667,0.5426666667
87,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_1-R_0_extra_info.dat.json,600,4,100,500,5.0,32,3,1,0.7183333333,0.1733333333,0.8273333333,0.1702591213,0.3785675954,0.5,0.5003333333000001
88,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_2-R_0_extra_info.dat.json,600,4,100,500,5.0,32,3,2,0.4727777778,0.1566666667,0.536,0.0899593278,0.2890804882,0.8333333333,0.3463333333
89,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_100-Zmin_32-CL_3_3-R_0_extra_info.dat.json,600,4,100,500,5.0,32,3,3,0.64,0.1266666667,0.7426666667,0.1050505051,0.3055712725,0.3333333333,0.4346666667
90,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_1_1-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,1,1,0.9177777778,0.7476190476,0.9695652174,0.809279116,0.8513745367000001,0.1666666667,0.8585921325
91,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_1_2-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,1,2,0.7038888889,0.1404761905,0.8753623188,0.1818257694,0.3503942938,0.0,0.5079192547
92,NuSVCrbf-SyntheticData-N_600-D_4-Nmin_140-Zmin_0-CL_1_3-R_0_extra_info.dat.json,600,4,140,460,3.2857142857142856,0,1,3,0.6094444444,0.069047619,0.7739130435,0.0762088533,0.231094144,0.3333333333,0.4214803313
