SVC,NuSVClinear,ExtraTreeClassifier,DecisionTreeClassifier,NuSVCpoly,SVClinear,SVCpoly,NuSVCrbf,SVCsigmoid,RidgeClassifier,GaussianProcessClassifier,NuSVCsigmoid,NuSVC,GaussianNB,KNeighborsClassifier,SGDClassifier,SVCrbf
0.43703237990000005,0.38895499814285717,0.4126865099571429,0.39381476470000004,0.3679280522142857,0.3932105063,0.5662563608142859,0.38149523764285714,0.36825503154285716,0.36805148781428576,0.5063397479285714,0.43411812842857145,0.40768532769999993,0.31343915344285717,0.48753591500000004,0.3955983865285714,0.42245526065714284
0.5250080022571428,0.35803524410000004,0.5301838953285715,0.5235596785142858,0.5074511765142857,0.49778017364285715,0.532540473757143,0.35485142868571434,0.39740259740000006,0.49095069910000005,0.43988595599999997,0.45770544528571433,0.35485142868571434,0.34285714285714286,0.3736209262428571,0.4520280519571429,0.44205525637142856
0.3460671150285715,0.23633883842857142,0.3214997777285714,0.3235502208,0.3273787028571428,0.3256337029571429,0.40876761321428573,0.35584290287142856,0.3173291243,0.2937159730142857,0.3926834383857143,0.31279918068571433,0.35584290287142856,0.33947089947142856,0.3828900820285714,0.3118194401142857,0.43058047817142864
0.4065278441857143,0.35449056051428574,0.43446985561428575,0.44833582998571436,0.3172962553285715,0.44503636001428576,0.35044855199999997,0.3109613116428571,0.4925499673285715,0.5477728639857143,0.3582904305,0.4225616893142857,0.3073437454285714,0.34285714285714286,0.34511111847142856,0.32867724868571424,0.30406863952857144
0.23623032358571433,0.524492892857143,0.33229199631428574,0.3665546863857143,0.36381096501428567,0.3812238795857143,0.2254848306,0.3279666360571429,0.46299466395714284,0.4138381025000001,0.29969986558571426,0.27690783771428573,0.3001446884714286,0.3382010582,0.4390758675285714,0.43956902677142856,0.2870105881428571
0.4912263364857143,0.4279232019714286,0.45700944702857144,0.4538289961,0.4624345699428572,0.35404449841428576,0.47632681311428576,0.4946230424571429,0.4312266388428571,0.4250404616571429,0.44542628638571424,0.3215281584142858,0.47626728225714293,0.3422222222142857,0.4558700624000001,0.41107880861428575,0.5057652353857144
0.5996030796999999,0.32024692144285716,0.43228654958571433,0.5876841113142858,0.5246590533142858,0.47991931011428574,0.5528315751285715,0.6205247526285715,0.5067648994714287,0.4559430018142857,0.44629196985714287,0.6049294910285715,0.6126540530714285,0.3867775192,0.47886574400000004,0.4487794111571429,0.6201371879285714
0.44149553474285713,0.35175172154285717,0.4463902079285714,0.42497746519999996,0.5431438450714285,0.23160845385714285,0.37974516177142853,0.48240458651428575,0.23533675705714288,0.2712087476857143,0.4747030870000001,0.42931276584285716,0.4322461230428572,0.3422222222142857,0.5411811579571429,0.27226524770000005,0.4265532389714286
0.8182070382428571,0.5183902498,0.6591444424714286,0.7435529133000002,0.8207519937142858,0.6366340619142857,0.8204690882857143,0.8305268699142857,0.6305144305,0.5999292554142858,0.7857572392714286,0.6619274540857143,0.8303582691285715,0.5418789988857143,0.8001501682428572,0.5994166965857143,0.8256336246285715
0.4420825373428571,0.4290220615142858,0.38274714692857137,0.44818790890000004,0.4959910293571429,0.4048937507285714,0.4678595514000001,0.5144086361857142,0.43921044925714287,0.4257670011857143,0.46808824922857145,0.3580076901571429,0.5144086361857142,0.4766278883142858,0.37160530340000003,0.47753665678571433,0.5538209071857143
